job_title,company_name,contract_type,niveau_etude,secteur,teletravail,experience,salaire,skills,city,department
CDI - Ingénieur Logiciel H/F,Naval Group,CDI,,,False,,54000.0,"['javascript', 'c#', 'python', 'laravel']",Ollioules,83
Architecte Applicatif Java H/F,Conserto,CDI,Bac +5,Secteur informatique • ESN,True,7.0,60000.0,"['docker', 'kubernetes', 'java', 'spring']",Nantes,44
Ingénieur Logiciel - Lille H/F,Capgemini,CDI,,,False,,40000.0,"['hibernate', 'spring', 'java']",Lille,59
Ingénieur Développement Logiciel Système Multiplexé H/F,Segula Technologies,CDI,Bac +5,,False,7.0,61500.0,"['sql', 'deep vision']",Saint-Bonnet-de-Mure,69
CDI - Ingénieur Logiciel H/F,Naval Group,CDI,,,False,,45000.0,"['code review', 'docker']",Ollioules,83
Ingénieur Software Ios Swift H/F,BNP Paribas,CDI,,,False,,43653.0,"['ios', 'devops', 'github', 'jira', 'android', 'swift']",Nantes,44
Ingénieur Software Mainframe Confirmé H/F,BNP Paribas,CDI,,,False,,43653.0,['devops'],Nantes,44
Ingénieur Software Decision Management H/F,BNP Paribas,CDI,,,False,,43653.0,"['scala', 'jenkins', 'hadoop', 'devops', 'kubernetes', 'c#', 'java']",Nantes,44
Ingénieur Développement Logiciel C++ Embarqué . H/F,Randstad Digital,CDI,Bac +5,Services aux Entreprises,True,7.0,43653.0,"['linux', 'php', 'python', 'java']",Massy,91
Ingénieur Software Designer CDI H/F,CENTUM T&S,CDI,,,False,,61500.0,"['windows', 'java', 'c/c++', 'frontend development', 'java', 'python', 'ruby', 'sql', 'frontend development', 'swift', 'java', 'deep learning']",Lyon,69
CDI - Ingénieur Logiciel - Java H/F,Randstad Consulting,CDI,,,False,,45000.0,"['graphql', 'php', 'kotlin', 'swift', 'azure', 'html5', 'node.js', 'swift']",Ollioules,83
CDI - Ingénieur Logiciel Senior H/F,Randstad Consulting,CDI,Bac +5,,False,,43653.0,"['kotlin', 'ruby', 'microservices', 'kotlin', 'node.js', 'php', 'python', 'java', 'redux', 'java']",Toulon,83
Ingénieur Développement Logiciel C++ H/F,Seyos,CDI,Bac +5,Secteur informatique • ESN,True,1.0,57500.0,"['git', 'windows', 'linux']",Igny,91
Ingénieur Logiciels Java - Ingénieure Logiciels Java H/F,Scalian,CDI,Bac +5,Secteur informatique • ESN,True,7.0,37500.0,['java'],Ollioules,83
Ingénieur Logiciels Java - Ingénieure Logiciels Java H/F,Scalian,CDI,Bac +5,Secteur informatique • ESN,False,7.0,37500.0,['java'],Aix-en-Provence,13
Ingenieur Software Systemes Embarques H/F,L'Industrie recrute,CDI,Bac +5,,False,7.0,43653.0,['python'],Cahuzac-sur-Vère,81
Ingénieur Logiciels Systèmes Embarqués H/F,Co-Efficience,CDI,Bac +5,Services aux Entreprises,True,1.0,50500.0,"['kotlin', 'slack', 'c/c++', 'flask', 'tensorflow', 'scala', 'java', 'git']",Rungis,94
Ingénieur Développement Logiciel - Paris France H/F,Astek,CDI,Bac +5,,True,,43653.0,['jira'],Paris,75
Ingénieur Développement Logiciel H/F,Expectra,CDI,"Bac +3, Bac +4",,True,1.0,37500.0,['windows'],Toulouse,31
Ingénieur Machine Learning - Imagerie Médicale H/F,BlueDocker,CDI,,,False,,45000.0,"['machine learning', 'python']",La Ciotat,13
Ingénieur Machine Learning - Imagerie Médicale H/F,Silkhom,CDI,Bac +5,Services aux Entreprises,True,,57500.0,"['machine learning', 'python']",La Ciotat,13
Architecte Applicatif Nantes H/F,Norgay IT & Digital Services,CDI,Bac +5,Secteur informatique • ESN,False,1.0,58500.0,['jira'],Nantes,44
Ingénieur Machine Learning Senior Remote H/F,Externatic,CDI,Bac +5,Services aux Entreprises,True,1.0,43653.0,"['circleci', 'php', 'python', 'ruby on rails', 'graphql', 'python', 'node.js']",Paris,75
Ingénieur Développement Logiciel - Gestion des Énergies H/F,Silkhom,CDI,,,False,,43653.0,"['devops', 'javascript', 'angular', 'python', 'java']",Villeurbanne,69
Ingénieur Logiciel Axé Sécurité H/F,Eviden,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['windows', 'linux']",Les Clayes-sous-Bois,78
Ingénieur Logiciel Fullstack H/F,UpTalent,CDI,Bac +5,Secteur informatique • ESN,True,7.0,40000.0,['css'],Angers,49
Ingénieur Développement Logiciel Systèmes Embarqués H/F,ALSEAMAR,CDI,Bac +5,,True,7.0,41500.0,"['devops', 'python']",Six-Fours-les-Plages,83
Ingénieur en Développement de Logiciel Applicatif C++ H/F,Adentis,CDI,Bac +5,Secteur informatique • ESN,False,1.0,38500.0,"['git', 'python']",Toulouse,31
Ingénieur Logiciel Gse - ait - Spatial H/F,Expleo,CDI,,,False,,43653.0,"['python', 'java']",Toulouse,31
Ingénieur Logiciel Java - Ingénieure Logiciel Java H/F,Scalian,CDI,Bac +5,Secteur informatique • ESN,True,7.0,37500.0,['java'],Marseille 9e,13
Ingénieur Logiciels Java - Ingénieure Logiciels Java H/F,Scalian,CDI,Bac +5,Secteur informatique • ESN,True,7.0,37500.0,['java'],Nice,06
CDI - Ingénieur Logiciel H/F,Naval Group,CDI,,,False,,54000.0,['java'],Toulon,83
Ingénieur Software Mbd H/F,Bertrandt,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,['git'],Carrières-sous-Poissy,78
Ingénieur Logiciels c Embarqué H/F,LHH Recruitment Solutions,CDI,Bac +5,Services aux Entreprises,True,,50000.0,['linux'],Castries,34
Ingénieur Logiciel Banc de Test H/F,Segula Technologies,CDI,Bac +5,,False,,43653.0,['git'],Bordes,64
Stagiaire - Alternant Ingénieur Développement Logiciel H/F,Equans,Alternance,,,False,,13464.0,['java'],Lyon,69
Ingenieur Logiciel H/F,Proévolution,CDI,Bac +5,Services aux Entreprises,True,1.0,43653.0,python,Saint-Louis,68
Expert Elk H/F,CGI,CDI,,,False,,43653.0,"['c#', 'python', 'kibana', 'shell']",Montpellier,34
Ingénieur Développement Logiciel - Secteur Ferroviaire H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,['vue.js'],Paris,75
Ingénieur Développement Logiciel - Secteur Ferroviaire H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['ruby', 'python', 'python']",Paris,75
Ingénieur en Développement Logiciel - Secteur de la Défense H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['linux', 'java', 'java', 'git']",Nanterre,92
Ingénieur en Développement Logiciel - Secteur de la Défense H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['linux', 'java', 'java', 'git']",Paris,75
Développeur Informatique Ingénieur R&D Logiciel Embarqué H/F,Manpower,CDI,Bac +5,Services aux Entreprises,False,1.0,45000.0,"['linux', 'python']",Voreppe,38
Ingénieur Logiciel Backend H/F,Kubic,CDI,Bac +5,,True,1.0,55000.0,"['php', 'c/c++', 'perl', 'windows', 'php', 'windows']",Angers,49
Alternance - Ingénieur Logiciel - Aéronautique H/F,Sopra Steria,Alternance,Bac +5,Secteur informatique • ESN,True,1.0,13464.0,"['node.js', 'devops', 'aws', 'python']",Mérignac,33
Ingénieur Logiciels - Systèmes Embarqués H/F,Exoes,CDI,Bac +5,,True,1.0,43000.0,"['html5', 'slack', 'django', 'answers', 'java', 'php']",Gradignan,33
Ingénieur Développement Logiciels H/F,Bureau Veritas,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['windows', 'python', 'java']",Courbevoie,92
Ingénieur Logiciel - Développement Durable H/F,Viveris.,CDI,Bac +5,Secteur informatique • ESN,True,1.0,42500.0,"['swift', 'flask', 'cassandra', 'c/c++', 'kotlin', 'node.js', 'sql', 'kotlin', 'swift', 'swift', 'python', 'ibm cloud', 'deep vision', 'docker']",Villeurbanne,69
Ingénieur Développement Logiciel Docker H/F,Expleo,CDI,Bac +5,Secteur informatique • ESN,True,,54000.0,"['linux', 'docker']",Cannes,06
Ingénieur Logiciels Applicatifs C++ H/F,SII Sud-Ouest,CDI,Bac +5,Secteur informatique • ESN,True,,41000.0,"['node.js', 'mongodb', 'css', 'sql', 'swift', 'node.js', 'xamarin', 'python', 'swift', 'python', 'nginx', 'java']",Bordeaux,33
Ingénieur Développement Logiciel H/F,Eviden,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['git', 'windows', 'python', 'java']",Les Clayes-sous-Bois,78
Architecte Applicatif Java H/F,Atos,CDI,,,False,,43653.0,python,Aix-en-Provence,13
CDI - Ingénieur Logiciel H/F,Naval Group,CDI,,,False,,45000.0,['dart'],Ollioules,83
Stage Ingénieur Machine Learning pour Tomographie H/F,GERARD PERRIER INDUSTRIE,Stage,Bac +5,,False,7.0,43653.0,"['deep learning', 'machine learning', 'python']",Serres-Castet,64
Ingénieur Développement Logiciel C++ H/F,Bureau Veritas,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['vuejs', 'php', 'pytorch']",Courbevoie,92
Architecte Applicatif ou Architecte Solution Senior H/F,Hardis Group,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['kubernetes', 'docker']",Paris,75
Ingénieur Logiciel mes Confirmé - Lyon H/F,Capgemini,CDI,,,False,,43653.0,"['javascript', 'css', 'java']",Lyon,69
Ingénieur Logiciel Mes - Mom - Lyon H/F,Capgemini,CDI,,,False,,61500.0,"['javascript', 'css', 'java']",Lyon,69
Ingénieur Logiciel Java H/F,Scalian,CDI,Bac +5,Secteur informatique • ESN,True,1.0,45000.0,['java'],Ollioules,83
CDI- Ingénieur de Développement Logiciel H/F,Naval Group,CDI,,,False,,43653.0,['java'],Toulon,83
Ingénieur Développement Logiciel Tcms H/F,Expleo,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['node.js', 'python', 'node.js']",Montigny-le-Bretonneux,78
Ingénieur Développement Logiciel Ferroviaire H/F,COWORK ENGINEERING,CDI,Bac +5,Services aux Entreprises,True,7.0,47500.0,"['angular', 'xamarin', 'laravel', 'java']",Paris,75
Ingénieur Développement Logiciel pour Applications Critiques H/F,SII Ile de France,CDI,Bac +5,Secteur informatique • ESN,True,1.0,44500.0,['devops'],Paris,La Défense
Architecte Applicatif Ibmi As400 H/F,Fish Eye Technologies,CDI,Bac +5,Secteur informatique • ESN,False,7.0,43653.0,['devops'],Paris 8e,75
Ingénieur en Développement Logiciel Couche Basse H/F,SII Ouest,CDI,Bac +5,Secteur informatique • ESN,True,,38000.0,['git'],Le Mans,72
Ingénieur Logiciel-Rams - Vélizy-Villacoublay H/F,LGM,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['opencv', 'aws', 'python', 'java', 'kotlin', 'python', 'hibernate', 'swift', 'python', 'flask']",Vélizy-Villacoublay,78
Ingénieur Logiciel Fullstack H/F,UpTalent,CDI,Bac +5,Secteur informatique • ESN,True,7.0,40000.0,['css'],Saumur,49
Ingénieur Développement Software Embarqué H/F,Segula Technologies,CDI,,,False,,61500.0,['node.js'],Vénissieux,69
Architecte Applicatif H/F,Eviden,CDI,Bac +5,Secteur informatique • ESN,True,7.0,43653.0,['java'],Bezons,95
Ingénieur Développement Logiciel H/F,SOCASS - Société d'Assistance de Service et de Support,CDI,Bac +5,,False,1.0,41000.0,"['ruby', 'machine learning', 'swift', 'perl', 'rails', 'github', 'php', 'spring', 'postgresql', 'tensorflow', 'swift', 'splunk']",Carrières-sous-Poissy,78
Architecte Applicatif H/F,Apave,CDI,,,False,,43653.0,"['java', 'python', 'python', 'python']",Lyon,69
Ingenieur Logiciel Banc de Test Sfeao210 H/F,Studiel,CDI,Bac +5,,False,1.0,38500.0,['git'],Bordes,64
Ingénieur en Développement Logiciel C++ Qt Qml H/F,QuantifiCare,CDI,Bac +5,Service public hospitalier,False,,43653.0,"['java', 'git']",Biot,06
Responsable d'Équipe Développement Logiciel H/F,Safran,CDI,Bac +5,,True,7.0,43653.0,"['php', 'laravel', 'c/c++', 'nginx', 'python', 'swift', 'react native', 'devops', 'dart']",Colombelles,14
Ingénieur Logiciel d'Application d'Électrification CDI H/F,CENTUM T&S,CDI,Bac +5,Secteur informatique • ESN,False,1.0,42500.0,"['ruby', 'python']",Nancy,54
Architecte Applicatif - CDI - Bordeaux H/F,Conserto,CDI,,,False,,44000.0,"['analytics', 'deep vision', 'ruby', 'kotlin', 'java', 'prometheus', 'junit', 'java', 'ssh']",Bordeaux,33
Ingénieur Développement Logiciel pour Contrôle Caméra Tcherenkov H/F,CEA,CDD,Bac +5,Secteur informatique • ESN,True,,43653.0,"['java', 'typescript', 'java', 'kotlin', 'answers', 'sql']",Gif-sur-Yvette,91
Ingénieur Développement Logiciel Batterie Bsw Automobile H/F,Avanista,CDI,Bac +5,,False,7.0,47500.0,"['devops', 'swift', 'perl', 'python', 'python', 'scala']",Yvelines,78
Stagiaire Ingénieur en Développement Logiciel H/F,SUEZ,Stage,Bac +5,Secteur Energie • Environnement,True,7.0,43653.0,"['angular', '.net']",Le Pecq,78
Ingénieur Consultant Développement Logiciel - Systèmes Embarqués H/F,Go Concept,CDI,,,False,,52500.0,['python'],Grenoble,38
Ingénieur Consultant Développement Logiciel - Systèmes Embarqués H/F,Go Concept,CDI,Bac +5,Secteur informatique • ESN,True,7.0,43653.0,['python'],Annecy,74
Scrum Master - Ingénieur Logiciel H/F,Bertrandt,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['ruby', 'python', 'python']",Guyancourt,78
Architecte Applicatif Fullstack - Centre de Production H/F,Open,CDI,,,False,,40000.0,"['aws', 'docker', 'devops', 'jira', 'angular', 'java', 'git', 'spring']",Villeneuve-d'Ascq,59
Ingénieur Logiciel C - C++ - Ada H/F,IT Link,CDI,Bac +5,Secteur informatique • ESN,True,1.0,43653.0,['python'],Les Ulis,91
Ingénieur Logiciel C - C++ - Ada H/F,IT Link,CDI,Bac +5,Secteur informatique • ESN,True,1.0,43653.0,['python'],Les Ulis,91
Ingénieur Logiciel en Traitement du Signal et des Données H/F,Eviden,CDI,,,False,,43653.0,"['php', 'big data', 'linux', 'kubernetes', 'git', 'python', 'scikit-learn']",Aix-en-Provence,13
Ingénieur Développement Logiciel - Aérospatial - Caen France H/F,Astek,CDI,Bac +5,,True,,43653.0,"['answers', 'node.js', 'java', 'pytorch', 'rails', 'testing', 'answers']",Caen,14
Ingénieur Développement Logiciel - Transports - Rouen France H/F,Astek,CDI,,,False,,43653.0,"['git', 'linux']",Rouen,76
Ingénieur Logiciel en Mécatronique - Paris France H/F,Astek,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['angular', 'ruby', 'php', 'frontend development', 'c/c++', 'code review', 'answers', 'graphql', 'kubernetes', 'sql', 'dart', 'node.js']",Paris,75
Ingénieur Logiciel C++ - Linux H/F,Scalian,CDI,Bac +5,Secteur informatique • ESN,True,7.0,45000.0,"['ruby', 'rails', 'sql', 'sql', 'python', 'python']",Toulouse,31
Ingénieur Développement Logiciel Rha H/F,STYREL,CDI,,,False,,52500.0,"['spring', 'php', 'apache', 'cassandra', 'python', 'kotlin', 'kubernetes', 'flutter', 'javascript', 'c#']",Grenoble,38
Ingénieur Développement Logiciel Java Javafx - Swing H/F,LR Technologies,CDI,Bac +5,Secteur informatique • ESN,True,1.0,43653.0,"['jenkins', 'java', 'git', 'spring', 'css']",Massy,91
Ingénieur Développement Software H/F,Exens Ingénierie,CDI,Bac +5,Secteur informatique • ESN,True,7.0,40000.0,"['swift', 'windows']",Annecy,74
Ingénieur Génie Logiciel C++ - Imagerie Médicale H/F,Silkhom,CDI,Bac +5,Services aux Entreprises,True,,52500.0,"['java', 'git']",Gallargues-le-Montueux,30
Ingénieur Développement Logiciel Système Embarqué H/F,KALI Group,CDI,,,False,,37800.0,"['python', 'java', 'node.js', 'node.js', 'sql', 'java', 'php', 'java']",Genas,69
Ingénieur Développement Logiciel - Alternance H/F,Metz Numeric School,Alternance,,,False,,43653.0,"['ruby', 'circleci', 'sql', 'ssh', 'python', 'java', 'python', 'answers', 'kotlin', 'sql']",Metz,57
Ingénieur Développement Logiciel - Alternance H/F,Metz Numeric School,Alternance,,,False,,43653.0,"['ruby on rails', 'sql', 'php', 'postgresql', 'cassandra', 'python', 'php', 'java', 'python', 'node.js']",Thionville,57
Ingénieur Développement Logiciel - Alternance H/F,Metz Numeric School,Alternance,,,False,,43653.0,['jenkins'],Nancy,54
Ingénieur Développement Logiciel C++ - Embarqué H/F,Guarani,CDI,Bac +5,Secteur informatique • ESN,True,1.0,43653.0,"['jenkins', 'linux', 'jira', 'python', 'git']",Nantes,44
Ingénieur Développement Logiciel Java - Secteur Défense H/F,Viveris.,CDI,Bac +5,Secteur informatique • ESN,True,1.0,43653.0,['java'],Rungis,94
Ingénieur Logiciel Plm Confirmé - Lyon H/F,Capgemini,CDI,,,False,,61500.0,"['java', 'php', 'shell']",Lyon,69
Ingénieur Développement Logiciel H/F,Hardis Group,CDI,,,False,,37500.0,"['perl', 'ios', 'python', 'dart']",Seyssinet-Pariset,38
Architecte Applicatif Confirmé H/F,Crédit Agricole Assurances,CDI,Bac +5,,True,7.0,43653.0,['php'],Paris 15e,75
Ingénieur Logiciel Banc de Test - Aéronautique H/F,Astek,CDI,,,False,,44000.0,"['python', 'java']",Rennes,35
CDI - Ingénieur Logiciel H/F,Naval Group,CDI,,,False,,43653.0,"['swift', 'flutter', 'data engineering', 'swift', 'ruby on rails', 'python', 'python']",Toulon,83
Architecte Applicatif - Paris H/F,Conserto,CDI,Bac +5,Secteur informatique • ESN,True,7.0,57500.0,"['devops', 'php']",Paris 8e,75
Ingénieur en Développement Logiciel C++ H/F,Davidson Consulting,CDI,Bac +5,Secteur informatique • ESN,True,1.0,41500.0,"['git', 'jenkins']",Valbonne,06
Ingénieur Software Système et Réseau R&D H/F,Eviden,CDI,,,False,,43653.0,['linux'],Échirolles,38
Ingénieur Software Interconnect Hpc R&D H/F,Eviden,CDI,,,False,,52500.0,['linux'],Échirolles,38
Ingénieur Développement Logiciel Monte Carlo pour le Hpc H/F,CEA,CDI,Bac +5,,True,,43653.0,python,Bruyères-le-Châtel,91
Alternance - Ingénieur Logiciel - Energie & Telecom H/F,Sopra Steria,Alternance,Bac +5,Secteur informatique • ESN,True,1.0,13464.0,"['angular', 'aws', 'java']",Mérignac,33
Alternance - Ingénieur Logiciel - Industrie & Services H/F,Sopra Steria,Alternance,Bac +5,Secteur informatique • ESN,True,1.0,13464.0,"['docker', 'jenkins', 'devops', 'jira', 'junit', 'java', 'git', 'shell']",Mérignac,33
Alternance - Ingénieur Logiciel - Défense & Sécurité H/F,Sopra Steria,Alternance,Bac +5,Secteur informatique • ESN,True,1.0,13464.0,"['apache', 'java', 'android', 'angular', 'windows', 'java', 'typescript', 'postgresql', 'spring', 'css']",Mérignac,33
Alternance - Ingénieur Logiciel - Service Public H/F,Sopra Steria,Alternance,Bac +5,Secteur informatique • ESN,True,1.0,13464.0,"['angular', 'docker', 'java']",Mérignac,33
Ingénieur en Développement Logiciel H/F,CEA,CDD,,,False,,43653.0,"['cassandra', 'react native', 'ruby', 'c/c++', 'data science', 'dart', 'python', 'php', 'python', 'flutter', 'git', 'laravel']",Grenoble,38
Alternance Ingénieur Software Bureaux d'Etudes H/F,KELIO,Alternance,Bac +5,Services aux Entreprises,False,7.0,13464.0,['java'],Cholet,49
Ingénieur Logiciel Fullstack H/F,UpTalent,CDI,Bac +2,Secteur informatique • ESN,True,1.0,43653.0,['css'],Saumur,49
Ingénieur Architecte Applicatif H/F,Bassetti,CDI,Bac +5,Secteur informatique • ESN,True,7.0,28000.0,"['typescript', 'flask', 'python', 'kotlin', 'ruby on rails']",Paris,75
Ingénieur Logiciel Fullstack H/F,UpTalent,CDI,Bac +2,Secteur informatique • ESN,True,1.0,43653.0,['css'],Angers,49
Consultant Ingénieur Logiciel H/F,Go Concept,CDI,,,False,,59500.0,python,Strasbourg,67
Ingénieur Logiciel Fullstack Java Angular H/F,Viveris.,CDI,Bac +5,Secteur informatique • ESN,True,1.0,40000.0,['devops'],Grenoble,38
Stage - Ingénieur Développement Logiciel PHP - Js H/F,Exotec,Stage,Bac +5,,False,7.0,43653.0,"['php', 'aws', 'docker', 'javascript', 'vuejs', 'laravel', 'code review', 'java', 'postgresql']",Lille,59
Ingénieur Développement Logiciel H/F,Advisia RH,CDI,Bac +5,,True,1.0,38500.0,"['deep vision', 'php', 'java', 'ruby', 'splunk', 'apache', 'sql', 'django', 'c/c++', 'frontend development']",Haute-Savoie,74
Ingénieur Logiciel Gmao - Paris H/F,Capgemini,CDI,"Bac +3, Bac +4",Secteur informatique • ESN,False,1.0,43653.0,"['jenkins', 'cassandra', 'cassandra']",Paris,75
Ingénieur Développement Logiciel - Banc de Test - Vélizy-Villacoublay H/F,LGM,CDI,Bac +5,Secteur informatique • ESN,True,7.0,43653.0,"['python', 'ios', 'ruby', 'java', 'docker', 'ruby']",Vélizy-Villacoublay,78
Stagiaire Ingénieur Développement Logiciel H/F,Valeo,Stage,Bac +5,,True,7.0,43653.0,python,Bobigny,93
Ingénieur Logiciel Symfony - Full Remote H/F,Seyos,CDI,Bac +2,,True,1.0,42500.0,"['php', 'java', 'javascript']",Saint-Sébastien-sur-Loire,44
Ingénieur Logiciel Plm Confirmé - Paris H/F,Capgemini,CDI,Bac +5,,True,1.0,43653.0,"['ssh', 'ruby', 'php', 'node.js', 'sql', 'c/c++', 'devsecops', 'python', 'kotlin', 'sql']",Paris,75
Ingénieure ou Ingénieur Logiciel pour les Smart-Grids H/F,EDF,CDI,Bac +5,Secteur Energie • Environnement,True,,43653.0,"['git', 'kotlin', 'java', 'php', 'python', 'express.js']",Saclay,91
Ingénieur Développement Logiciel Applicatif - Toulouse 31 H/F,Hedon Technologies,CDI,,,False,,44500.0,python,Toulouse,31
Développeur Informatique Ingénieur R&D Logiciel Embarqué Sénior H/F,Manpower,CDI,Bac +5,Services aux Entreprises,False,7.0,60000.0,"['linux', 'python']",Voreppe,38
Ingénieur Logiciel Fullstack Industrie H/F,Thelesys,CDI,Bac +5,Secteur informatique • ESN,True,7.0,40000.0,['react'],Lyon,69
Ingénieur Développement Logiciel C - C++ - Python H/F,IT Link,CDI,,,False,,43653.0,"['linux', 'python', 'java']",Toulouse,31
Ingénieur Développement Logiciel C H/F,CS Group,CDI,Bac +5,Secteur informatique • ESN,False,1.0,43653.0,"['git', 'linux']",Le Plessis-Robinson,92
Ingenieur Logiciel Sfeao1042 H/F,Studiel,CDI,Bac +5,,False,1.0,38500.0,"['answers', 'splunk', 'vuejs', 'python', 'python', 'python', 'java', 'code review', 'node.js', 'php', 'node.js', 'ruby', 'circleci']",Toulouse,31
Ingénieur en Développement Logiciel - Secteur de la Défense - Paris France H/F,Astek,CDI,Bac +5,,True,,43653.0,"['linux', 'java', 'git']",Paris,75
Apprenti Ingénieur Logiciel H/F,Evolis,Alternance,"Bac +3, Bac +4",,False,1.0,22500.0,"['azure', 'devops', 'c#']",Beaucouzé,49
Stage Ingénieur - Logiciel d'Annotation Deep Learning H/F,L'Industrie recrute,Stage,Bac +5,,False,7.0,43653.0,"['windows', 'linux']",Igny,91
